atom,x,y,z
C,-4.1903,-12.8963,24.5951
C,-2.8193,-13.2637,24.5951
C,0,-13.56,24.5951
C,1.4174,-13.4857,24.5951
C,4.1903,-12.8963,24.5951
C,5.5153,-12.3877,24.5951
C,7.9704,-10.9703,24.5951
C,9.0734,-10.077,24.5951
C,10.9703,-7.9704,24.5951
C,11.7433,-6.78,24.5951
C,12.8963,-4.1903,24.5951
C,13.2637,-2.8193,24.5951
C,13.56,0,24.5951
C,13.4857,1.4174,24.5951
C,12.8963,4.1903,24.5951
C,12.3877,5.5153,24.5951
C,10.9703,7.9704,24.5951
C,10.077,9.0734,24.5951
C,7.9704,10.9703,24.5951
C,6.78,11.7433,24.5951
C,4.1903,12.8963,24.5951
C,2.8193,13.2637,24.5951
C,0,13.56,24.5951
C,-1.4174,13.4857,24.5951
C,-4.1903,12.8963,24.5951
C,-5.5153,12.3877,24.5951
C,-7.9704,10.9703,24.5951
C,-9.0734,10.077,24.5951
C,-10.9703,7.9704,24.5951
C,-11.7433,6.78,24.5951
C,-12.8963,4.1903,24.5951
C,-13.2637,2.8193,24.5951
C,-13.3931,-2.1213,25.8249
C,-13.098,-3.5096,25.8249
C,-12.082,-6.1561,25.8249
C,-11.3724,-7.3853,25.8249
C,-9.5884,-9.5884,25.8249
C,-8.5336,-10.5381,25.8249
C,-6.1561,-12.082,25.8249
C,-4.8595,-12.6594,25.8249
C,-2.1213,-13.3931,25.8249
C,-0.7097,-13.5414,25.8249
C,2.1213,-13.3931,25.8249
C,3.5096,-13.098,25.8249
C,6.1561,-12.082,25.8249
C,7.3853,-11.3724,25.8249
C,9.5884,-9.5884,25.8249
C,10.5381,-8.5336,25.8249
C,12.082,-6.1561,25.8249
C,12.6594,-4.8595,25.8249
C,13.3931,-2.1213,25.8249
C,13.5414,-0.7097,25.8249
C,13.3931,2.1213,25.8249
C,13.098,3.5096,25.8249
C,12.082,6.1561,25.8249
C,11.3724,7.3853,25.8249
C,9.5884,9.5884,25.8249
C,8.5336,10.5381,25.8249
C,6.1561,12.082,25.8249
C,4.8595,12.6594,25.8249
C,2.1213,13.3931,25.8249
C,0.7097,13.5414,25.8249
C,-2.1213,13.3931,25.8249
C,-3.5096,13.098,25.8249
C,-6.1561,12.082,25.8249
C,-7.3853,11.3724,25.8249
C,-9.5884,9.5884,25.8249
C,-10.5381,8.5336,25.8249
C,-12.082,6.1561,25.8249
C,-12.6594,4.8595,25.8249
C,-13.3931,2.1213,25.8249
C,-13.5414,0.7097,25.8249
C,-12.8963,-4.1903,27.0546
C,-12.3877,-5.5153,27.0546
C,-10.9703,-7.9704,27.0546
C,-10.077,-9.0734,27.0546
C,-7.9704,-10.9703,27.0546
C,-6.78,-11.7433,27.0546
C,-4.1903,-12.8963,27.0546
C,-2.8193,-13.2637,27.0546
C,0,-13.56,27.0546
C,1.4174,-13.4857,27.0546
C,4.1903,-12.8963,27.0546
C,5.5153,-12.3877,27.0546
C,7.9704,-10.9703,27.0546
C,9.0734,-10.077,27.0546
C,10.9703,-7.9704,27.0546
C,11.7433,-6.78,27.0546
C,12.8963,-4.1903,27.0546
C,13.2637,-2.8193,27.0546
C,13.56,0,27.0546
C,13.4857,1.4174,27.0546
C,12.8963,4.1903,27.0546
C,12.3877,5.5153,27.0546
C,10.9703,7.9704,27.0546
C,10.077,9.0734,27.0546
C,7.9704,10.9703,27.0546
C,6.78,11.7433,27.0546
C,4.1903,12.8963,27.0546
C,2.8193,13.2637,27.0546
C,0,13.56,27.0546
C,-1.4174,13.4857,27.0546
C,-4.1903,12.8963,27.0546
C,-5.5153,12.3877,27.0546
C,-7.9704,10.9703,27.0546
C,-9.0734,10.077,27.0546
C,-10.9703,7.9704,27.0546
C,-11.7433,6.78,27.0546
C,-12.8963,4.1903,27.0546
C,-13.2637,2.8193,27.0546
C,-13.56,0,27.0546
C,-13.4857,-1.4174,27.0546
C,-12.082,-6.1561,28.2844
C,-11.3724,-7.3853,28.2844
C,-9.5884,-9.5884,28.2844
C,-8.5336,-10.5381,28.2844
C,-6.1561,-12.082,28.2844
C,-4.8595,-12.6594,28.2844
C,-2.1213,-13.3931,28.2844
C,-0.7097,-13.5414,28.2844
C,2.1213,-13.3931,28.2844
C,3.5096,-13.098,28.2844
C,6.1561,-12.082,28.2844
C,7.3853,-11.3724,28.2844
C,9.5884,-9.5884,28.2844
C,10.5381,-8.5336,28.2844
C,12.082,-6.1561,28.2844
C,12.6594,-4.8595,28.2844
C,13.3931,-2.1213,28.2844
C,13.5414,-0.7097,28.2844
C,13.3931,2.1213,28.2844
C,13.098,3.5096,28.2844
C,12.082,6.1561,28.2844
C,11.3724,7.3853,28.2844
C,9.5884,9.5884,28.2844
C,8.5336,10.5381,28.2844
C,6.1561,12.082,28.2844
C,4.8595,12.6594,28.2844
C,2.1213,13.3931,28.2844
C,0.7097,13.5414,28.2844
C,-2.1213,13.3931,28.2844
C,-3.5096,13.098,28.2844
C,-6.1561,12.082,28.2844
C,-7.3853,11.3724,28.2844
C,-9.5884,9.5884,28.2844
C,-10.5381,8.5336,28.2844
C,-12.082,6.1561,28.2844
C,-12.6594,4.8595,28.2844
C,-13.3931,2.1213,28.2844
C,-13.5414,0.7097,28.2844
C,-13.3931,-2.1213,28.2844
C,-13.098,-3.5096,28.2844
C,-10.9703,-7.9704,29.5141
C,-10.077,-9.0734,29.5141
C,-7.9704,-10.9703,29.5141
C,-6.78,-11.7433,29.5141
C,-4.1903,-12.8963,29.5141
C,-2.8193,-13.2637,29.5141
C,0,-13.56,29.5141
C,1.4174,-13.4857,29.5141
C,4.1903,-12.8963,29.5141
C,5.5153,-12.3877,29.5141
C,7.9704,-10.9703,29.5141
C,9.0734,-10.077,29.5141
C,10.9703,-7.9704,29.5141
C,11.7433,-6.78,29.5141
C,12.8963,-4.1903,29.5141
C,13.2637,-2.8193,29.5141
C,13.56,0,29.5141
C,13.4857,1.4174,29.5141
C,12.8963,4.1903,29.5141
C,12.3877,5.5153,29.5141
C,10.9703,7.9704,29.5141
C,10.077,9.0734,29.5141
C,7.9704,10.9703,29.5141
C,6.78,11.7433,29.5141
C,4.1903,12.8963,29.5141
C,2.8193,13.2637,29.5141
C,0,13.56,29.5141
C,-1.4174,13.4857,29.5141
C,-4.1903,12.8963,29.5141
C,-5.5153,12.3877,29.5141
C,-7.9704,10.9703,29.5141
C,-9.0734,10.077,29.5141
C,-10.9703,7.9704,29.5141
C,-11.7433,6.78,29.5141
C,-12.8963,4.1903,29.5141
C,-13.2637,2.8193,29.5141
C,-13.56,0,29.5141
C,-13.4857,-1.4174,29.5141
C,-12.8963,-4.1903,29.5141
C,-12.3877,-5.5153,29.5141
C,-9.5884,-9.5884,30.7439
C,-8.5336,-10.5381,30.7439
C,-6.1561,-12.082,30.7439
C,-4.8595,-12.6594,30.7439
C,-2.1213,-13.3931,30.7439
C,-0.7097,-13.5414,30.7439
C,2.1213,-13.3931,30.7439
C,3.5096,-13.098,30.7439
C,6.1561,-12.082,30.7439
C,7.3853,-11.3724,30.7439
C,9.5884,-9.5884,30.7439
C,10.5381,-8.5336,30.7439
C,12.082,-6.1561,30.7439
C,12.6594,-4.8595,30.7439
C,13.3931,-2.1213,30.7439
C,13.5414,-0.7097,30.7439
C,13.3931,2.1213,30.7439
C,13.098,3.5096,30.7439
C,12.082,6.1561,30.7439
C,11.3724,7.3853,30.7439
C,9.5884,9.5884,30.7439
C,8.5336,10.5381,30.7439
C,6.1561,12.082,30.7439
C,4.8595,12.6594,30.7439
C,2.1213,13.3931,30.7439
C,0.7097,13.5414,30.7439
C,-2.1213,13.3931,30.7439
C,-3.5096,13.098,30.7439
C,-6.1561,12.082,30.7439
C,-7.3853,11.3724,30.7439
C,-9.5884,9.5884,30.7439
C,-10.5381,8.5336,30.7439
C,-12.082,6.1561,30.7439
C,-12.6594,4.8595,30.7439
C,-13.3931,2.1213,30.7439
C,-13.5414,0.7097,30.7439
C,-13.3931,-2.1213,30.7439
C,-13.098,-3.5096,30.7439
C,-12.082,-6.1561,30.7439
C,-11.3724,-7.3853,30.7439
C,-7.9704,-10.9703,31.9737
C,-6.78,-11.7433,31.9737
C,-4.1903,-12.8963,31.9737
C,-2.8193,-13.2637,31.9737
C,0,-13.56,31.9737
C,1.4174,-13.4857,31.9737
C,4.1903,-12.8963,31.9737
C,5.5153,-12.3877,31.9737
C,7.9704,-10.9703,31.9737
C,9.0734,-10.077,31.9737
C,10.9703,-7.9704,31.9737
C,11.7433,-6.78,31.9737
C,12.8963,-4.1903,31.9737
C,13.2637,-2.8193,31.9737
C,13.56,0,31.9737
C,13.4857,1.4174,31.9737
C,12.8963,4.1903,31.9737
C,12.3877,5.5153,31.9737
C,10.9703,7.9704,31.9737
C,10.077,9.0734,31.9737
C,7.9704,10.9703,31.9737
C,6.78,11.7433,31.9737
C,4.1903,12.8963,31.9737
C,2.8193,13.2637,31.9737
C,0,13.56,31.9737
C,-1.4174,13.4857,31.9737
C,-4.1903,12.8963,31.9737
C,-5.5153,12.3877,31.9737
C,-7.9704,10.9703,31.9737
C,-9.0734,10.077,31.9737
C,-10.9703,7.9704,31.9737
C,-11.7433,6.78,31.9737
C,-12.8963,4.1903,31.9737
C,-13.2637,2.8193,31.9737
C,-13.56,0,31.9737
C,-13.4857,-1.4174,31.9737
C,-12.8963,-4.1903,31.9737
C,-12.3877,-5.5153,31.9737
C,-10.9703,-7.9704,31.9737
C,-10.077,-9.0734,31.9737
C,-6.1561,-12.082,33.2034
C,-4.8595,-12.6594,33.2034
C,-2.1213,-13.3931,33.2034
C,-0.7097,-13.5414,33.2034
C,2.1213,-13.3931,33.2034
C,3.5096,-13.098,33.2034
C,6.1561,-12.082,33.2034
C,7.3853,-11.3724,33.2034
C,9.5884,-9.5884,33.2034
C,10.5381,-8.5336,33.2034
C,12.082,-6.1561,33.2034
C,12.6594,-4.8595,33.2034
C,13.3931,-2.1213,33.2034
C,13.5414,-0.7097,33.2034
C,13.3931,2.1213,33.2034
C,13.098,3.5096,33.2034
C,12.082,6.1561,33.2034
C,11.3724,7.3853,33.2034
C,9.5884,9.5884,33.2034
C,8.5336,10.5381,33.2034
C,6.1561,12.082,33.2034
C,4.8595,12.6594,33.2034
C,2.1213,13.3931,33.2034
C,0.7097,13.5414,33.2034
C,-2.1213,13.3931,33.2034
C,-3.5096,13.098,33.2034
C,-6.1561,12.082,33.2034
C,-7.3853,11.3724,33.2034
C,-9.5884,9.5884,33.2034
C,-10.5381,8.5336,33.2034
C,-12.082,6.1561,33.2034
C,-12.6594,4.8595,33.2034
C,-13.3931,2.1213,33.2034
C,-13.5414,0.7097,33.2034
C,-13.3931,-2.1213,33.2034
C,-13.098,-3.5096,33.2034
C,-12.082,-6.1561,33.2034
C,-11.3724,-7.3853,33.2034
C,-9.5884,-9.5884,33.2034
C,-8.5336,-10.5381,33.2034
C,-4.1903,-12.8963,34.4332
C,-2.8193,-13.2637,34.4332
C,0,-13.56,34.4332
C,1.4174,-13.4857,34.4332
C,4.1903,-12.8963,34.4332
C,5.5153,-12.3877,34.4332
C,7.9704,-10.9703,34.4332
C,9.0734,-10.077,34.4332
C,10.9703,-7.9704,34.4332
C,11.7433,-6.78,34.4332
C,12.8963,-4.1903,34.4332
C,13.2637,-2.8193,34.4332
C,13.56,0,34.4332
C,13.4857,1.4174,34.4332
C,12.8963,4.1903,34.4332
C,12.3877,5.5153,34.4332
C,10.9703,7.9704,34.4332
C,10.077,9.0734,34.4332
C,7.9704,10.9703,34.4332
C,6.78,11.7433,34.4332
C,4.1903,12.8963,34.4332
C,2.8193,13.2637,34.4332
C,0,13.56,34.4332
C,-1.4174,13.4857,34.4332
C,-4.1903,12.8963,34.4332
C,-5.5153,12.3877,34.4332
C,-7.9704,10.9703,34.4332
C,-9.0734,10.077,34.4332
C,-10.9703,7.9704,34.4332
C,-11.7433,6.78,34.4332
C,-12.8963,4.1903,34.4332
C,-13.2637,2.8193,34.4332
C,-13.56,0,34.4332
C,-13.4857,-1.4174,34.4332
C,-12.8963,-4.1903,34.4332
C,-12.3877,-5.5153,34.4332
C,-10.9703,-7.9704,34.4332
C,-10.077,-9.0734,34.4332
C,-7.9704,-10.9703,34.4332
C,-6.78,-11.7433,34.4332
C,-2.1213,-13.3931,35.6629
C,-0.7097,-13.5414,35.6629
C,2.1213,-13.3931,35.6629
C,3.5096,-13.098,35.6629
C,6.1561,-12.082,35.6629
C,7.3853,-11.3724,35.6629
C,9.5884,-9.5884,35.6629
C,10.5381,-8.5336,35.6629
C,12.082,-6.1561,35.6629
C,12.6594,-4.8595,35.6629
C,13.3931,-2.1213,35.6629
C,13.5414,-0.7097,35.6629
C,13.3931,2.1213,35.6629
C,13.098,3.5096,35.6629
C,12.082,6.1561,35.6629
C,11.3724,7.3853,35.6629
C,9.5884,9.5884,35.6629
C,8.5336,10.5381,35.6629
C,6.1561,12.082,35.6629
C,4.8595,12.6594,35.6629
C,2.1213,13.3931,35.6629
C,0.7097,13.5414,35.6629
C,-2.1213,13.3931,35.6629
C,-3.5096,13.098,35.6629
C,-6.1561,12.082,35.6629
C,-7.3853,11.3724,35.6629
C,-9.5884,9.5884,35.6629
C,-10.5381,8.5336,35.6629
C,-12.082,6.1561,35.6629
C,-12.6594,4.8595,35.6629
C,-13.3931,2.1213,35.6629
C,-13.5414,0.7097,35.6629
C,-13.3931,-2.1213,35.6629
C,-13.098,-3.5096,35.6629
C,-12.082,-6.1561,35.6629
C,-11.3724,-7.3853,35.6629
C,-9.5884,-9.5884,35.6629
C,-8.5336,-10.5381,35.6629
C,-6.1561,-12.082,35.6629
C,-4.8595,-12.6594,35.6629
C,0,-13.56,36.8927
C,1.4174,-13.4857,36.8927
C,4.1903,-12.8963,36.8927
C,5.5153,-12.3877,36.8927
C,7.9704,-10.9703,36.8927
C,9.0734,-10.077,36.8927
C,10.9703,-7.9704,36.8927
C,11.7433,-6.78,36.8927
C,12.8963,-4.1903,36.8927
C,13.2637,-2.8193,36.8927
C,13.56,0,36.8927
C,13.4857,1.4174,36.8927
C,12.8963,4.1903,36.8927
C,12.3877,5.5153,36.8927
C,10.9703,7.9704,36.8927
C,10.077,9.0734,36.8927
C,7.9704,10.9703,36.8927
C,6.78,11.7433,36.8927
C,4.1903,12.8963,36.8927
C,2.8193,13.2637,36.8927
C,0,13.56,36.8927
C,-1.4174,13.4857,36.8927
C,-4.1903,12.8963,36.8927
C,-5.5153,12.3877,36.8927
C,-7.9704,10.9703,36.8927
C,-9.0734,10.077,36.8927
C,-10.9703,7.9704,36.8927
C,-11.7433,6.78,36.8927
C,-12.8963,4.1903,36.8927
C,-13.2637,2.8193,36.8927
C,-13.56,0,36.8927
C,-13.4857,-1.4174,36.8927
C,-12.8963,-4.1903,36.8927
C,-12.3877,-5.5153,36.8927
C,-10.9703,-7.9704,36.8927
C,-10.077,-9.0734,36.8927
C,-7.9704,-10.9703,36.8927
C,-6.78,-11.7433,36.8927
C,-4.1903,-12.8963,36.8927
C,-2.8193,-13.2637,36.8927
C,2.1213,-13.3931,38.1224
C,3.5096,-13.098,38.1224
C,6.1561,-12.082,38.1224
C,7.3853,-11.3724,38.1224
C,9.5884,-9.5884,38.1224
C,10.5381,-8.5336,38.1224
C,12.082,-6.1561,38.1224
C,12.6594,-4.8595,38.1224
C,13.3931,-2.1213,38.1224
C,13.5414,-0.7097,38.1224
C,13.3931,2.1213,38.1224
C,13.098,3.5096,38.1224
C,12.082,6.1561,38.1224
C,11.3724,7.3853,38.1224
C,9.5884,9.5884,38.1224
C,8.5336,10.5381,38.1224
C,6.1561,12.082,38.1224
C,4.8595,12.6594,38.1224
C,2.1213,13.3931,38.1224
C,0.7097,13.5414,38.1224
C,-2.1213,13.3931,38.1224
C,-3.5096,13.098,38.1224
C,-6.1561,12.082,38.1224
C,-7.3853,11.3724,38.1224
C,-9.5884,9.5884,38.1224
C,-10.5381,8.5336,38.1224
C,-12.082,6.1561,38.1224
C,-12.6594,4.8595,38.1224
C,-13.3931,2.1213,38.1224
C,-13.5414,0.7097,38.1224
C,-13.3931,-2.1213,38.1224
C,-13.098,-3.5096,38.1224
C,-12.082,-6.1561,38.1224
C,-11.3724,-7.3853,38.1224
C,-9.5884,-9.5884,38.1224
C,-8.5336,-10.5381,38.1224
C,-6.1561,-12.082,38.1224
C,-4.8595,-12.6594,38.1224
C,-2.1213,-13.3931,38.1224
C,-0.7097,-13.5414,38.1224
C,4.1903,-12.8963,39.3522
C,5.5153,-12.3877,39.3522
C,7.9704,-10.9703,39.3522
C,9.0734,-10.077,39.3522
C,10.9703,-7.9704,39.3522
C,11.7433,-6.78,39.3522
C,12.8963,-4.1903,39.3522
C,13.2637,-2.8193,39.3522
C,13.56,0,39.3522
C,13.4857,1.4174,39.3522
C,12.8963,4.1903,39.3522
C,12.3877,5.5153,39.3522
C,10.9703,7.9704,39.3522
C,10.077,9.0734,39.3522
C,7.9704,10.9703,39.3522
C,6.78,11.7433,39.3522
C,4.1903,12.8963,39.3522
C,2.8193,13.2637,39.3522
C,0,13.56,39.3522
C,-1.4174,13.4857,39.3522
C,-4.1903,12.8963,39.3522
C,-5.5153,12.3877,39.3522
C,-7.9704,10.9703,39.3522
C,-9.0734,10.077,39.3522
C,-10.9703,7.9704,39.3522
C,-11.7433,6.78,39.3522
C,-12.8963,4.1903,39.3522
C,-13.2637,2.8193,39.3522
C,-13.56,0,39.3522
C,-13.4857,-1.4174,39.3522
C,-12.8963,-4.1903,39.3522
C,-12.3877,-5.5153,39.3522
C,-10.9703,-7.9704,39.3522
C,-10.077,-9.0734,39.3522
C,-7.9704,-10.9703,39.3522
C,-6.78,-11.7433,39.3522
C,-4.1903,-12.8963,39.3522
C,-2.8193,-13.2637,39.3522
C,0,-13.56,39.3522
C,1.4174,-13.4857,39.3522
C,6.1561,-12.082,40.582
C,7.3853,-11.3724,40.582
C,9.5884,-9.5884,40.582
C,10.5381,-8.5336,40.582
C,12.082,-6.1561,40.582
C,12.6594,-4.8595,40.582
C,13.3931,-2.1213,40.582
C,13.5414,-0.7097,40.582
C,13.3931,2.1213,40.582
C,13.098,3.5096,40.582
C,12.082,6.1561,40.582
C,11.3724,7.3853,40.582
C,9.5884,9.5884,40.582
C,8.5336,10.5381,40.582
C,6.1561,12.082,40.582
C,4.8595,12.6594,40.582
C,2.1213,13.3931,40.582
C,0.7097,13.5414,40.582
C,-2.1213,13.3931,40.582
C,-3.5096,13.098,40.582
C,-6.1561,12.082,40.582
C,-7.3853,11.3724,40.582
C,-9.5884,9.5884,40.582
C,-10.5381,8.5336,40.582
C,-12.082,6.1561,40.582
C,-12.6594,4.8595,40.582
C,-13.3931,2.1213,40.582
C,-13.5414,0.7097,40.582
C,-13.3931,-2.1213,40.582
C,-13.098,-3.5096,40.582
C,-12.082,-6.1561,40.582
C,-11.3724,-7.3853,40.582
C,-9.5884,-9.5884,40.582
C,-8.5336,-10.5381,40.582
C,-6.1561,-12.082,40.582
C,-4.8595,-12.6594,40.582
C,-2.1213,-13.3931,40.582
C,-0.7097,-13.5414,40.582
C,2.1213,-13.3931,40.582
C,3.5096,-13.098,40.582
C,7.9704,-10.9703,41.8117
C,9.0734,-10.077,41.8117
C,10.9703,-7.9704,41.8117
C,11.7433,-6.78,41.8117
C,12.8963,-4.1903,41.8117
C,13.2637,-2.8193,41.8117
C,13.56,0,41.8117
C,13.4857,1.4174,41.8117
C,12.8963,4.1903,41.8117
C,12.3877,5.5153,41.8117
C,10.9703,7.9704,41.8117
C,10.077,9.0734,41.8117
C,7.9704,10.9703,41.8117
C,6.78,11.7433,41.8117
C,4.1903,12.8963,41.8117
C,2.8193,13.2637,41.8117
C,0,13.56,41.8117
C,-1.4174,13.4857,41.8117
C,-4.1903,12.8963,41.8117
C,-5.5153,12.3877,41.8117
C,-7.9704,10.9703,41.8117
C,-9.0734,10.077,41.8117
C,-10.9703,7.9704,41.8117
C,-11.7433,6.78,41.8117
C,-12.8963,4.1903,41.8117
C,-13.2637,2.8193,41.8117
C,-13.56,0,41.8117
C,-13.4857,-1.4174,41.8117
C,-12.8963,-4.1903,41.8117
C,-12.3877,-5.5153,41.8117
C,-10.9703,-7.9704,41.8117
C,-10.077,-9.0734,41.8117
C,-7.9704,-10.9703,41.8117
C,-6.78,-11.7433,41.8117
C,-4.1903,-12.8963,41.8117
C,-2.8193,-13.2637,41.8117
C,0,-13.56,41.8117
C,1.4174,-13.4857,41.8117
C,4.1903,-12.8963,41.8117
C,5.5153,-12.3877,41.8117
C,9.5884,-9.5884,43.0415
C,10.5381,-8.5336,43.0415
C,12.082,-6.1561,43.0415
C,12.6594,-4.8595,43.0415
C,13.3931,-2.1213,43.0415
C,13.5414,-0.7097,43.0415
C,13.3931,2.1213,43.0415
C,13.098,3.5096,43.0415
C,12.082,6.1561,43.0415
C,11.3724,7.3853,43.0415
C,9.5884,9.5884,43.0415
C,8.5336,10.5381,43.0415
C,6.1561,12.082,43.0415
C,4.8595,12.6594,43.0415
C,2.1213,13.3931,43.0415
C,0.7097,13.5414,43.0415
C,-2.1213,13.3931,43.0415
C,-3.5096,13.098,43.0415
C,-6.1561,12.082,43.0415
C,-7.3853,11.3724,43.0415
C,-9.5884,9.5884,43.0415
C,-10.5381,8.5336,43.0415
C,-12.082,6.1561,43.0415
C,-12.6594,4.8595,43.0415
C,-13.3931,2.1213,43.0415
C,-13.5414,0.7097,43.0415
C,-13.3931,-2.1213,43.0415
C,-13.098,-3.5096,43.0415
C,-12.082,-6.1561,43.0415
C,-11.3724,-7.3853,43.0415
C,-9.5884,-9.5884,43.0415
C,-8.5336,-10.5381,43.0415
C,-6.1561,-12.082,43.0415
C,-4.8595,-12.6594,43.0415
C,-2.1213,-13.3931,43.0415
C,-0.7097,-13.5414,43.0415
C,2.1213,-13.3931,43.0415
C,3.5096,-13.098,43.0415
C,6.1561,-12.082,43.0415
C,7.3853,-11.3724,43.0415
C,10.9703,-7.9704,44.2712
C,11.7433,-6.78,44.2712
C,12.8963,-4.1903,44.2712
C,13.2637,-2.8193,44.2712
C,13.56,0,44.2712
C,13.4857,1.4174,44.2712
C,12.8963,4.1903,44.2712
C,12.3877,5.5153,44.2712
C,10.9703,7.9704,44.2712
C,10.077,9.0734,44.2712
C,7.9704,10.9703,44.2712
C,6.78,11.7433,44.2712
C,4.1903,12.8963,44.2712
C,2.8193,13.2637,44.2712
C,0,13.56,44.2712
C,-1.4174,13.4857,44.2712
C,-4.1903,12.8963,44.2712
C,-5.5153,12.3877,44.2712
C,-7.9704,10.9703,44.2712
C,-9.0734,10.077,44.2712
C,-10.9703,7.9704,44.2712
C,-11.7433,6.78,44.2712
C,-12.8963,4.1903,44.2712
C,-13.2637,2.8193,44.2712
C,-13.56,0,44.2712
C,-13.4857,-1.4174,44.2712
C,-12.8963,-4.1903,44.2712
C,-12.3877,-5.5153,44.2712
C,-10.9703,-7.9704,44.2712
C,-10.077,-9.0734,44.2712
C,-7.9704,-10.9703,44.2712
C,-6.78,-11.7433,44.2712
C,-4.1903,-12.8963,44.2712
C,-2.8193,-13.2637,44.2712
C,0,-13.56,44.2712
C,1.4174,-13.4857,44.2712
C,4.1903,-12.8963,44.2712
C,5.5153,-12.3877,44.2712
C,7.9704,-10.9703,44.2712
C,9.0734,-10.077,44.2712
C,12.082,-6.1561,45.501
C,12.6594,-4.8595,45.501
C,13.3931,-2.1213,45.501
C,13.5414,-0.7097,45.501
C,13.3931,2.1213,45.501
C,13.098,3.5096,45.501
C,12.082,6.1561,45.501
C,11.3724,7.3853,45.501
C,9.5884,9.5884,45.501
C,8.5336,10.5381,45.501
C,6.1561,12.082,45.501
C,4.8595,12.6594,45.501
C,2.1213,13.3931,45.501
C,0.7097,13.5414,45.501
C,-2.1213,13.3931,45.501
C,-3.5096,13.098,45.501
C,-6.1561,12.082,45.501
C,-7.3853,11.3724,45.501
C,-9.5884,9.5884,45.501
C,-10.5381,8.5336,45.501
C,-12.082,6.1561,45.501
C,-12.6594,4.8595,45.501
C,-13.3931,2.1213,45.501
C,-13.5414,0.7097,45.501
C,-13.3931,-2.1213,45.501
C,-13.098,-3.5096,45.501
C,-12.082,-6.1561,45.501
C,-11.3724,-7.3853,45.501
C,-9.5884,-9.5884,45.501
C,-8.5336,-10.5381,45.501
C,-6.1561,-12.082,45.501
C,-4.8595,-12.6594,45.501
C,-2.1213,-13.3931,45.501
C,-0.7097,-13.5414,45.501
C,2.1213,-13.3931,45.501
C,3.5096,-13.098,45.501
C,6.1561,-12.082,45.501
C,7.3853,-11.3724,45.501
C,9.5884,-9.5884,45.501
C,10.5381,-8.5336,45.501
C,12.8963,-4.1903,46.7307
C,13.2637,-2.8193,46.7307
C,13.56,0,46.7307
C,13.4857,1.4174,46.7307
C,12.8963,4.1903,46.7307
C,12.3877,5.5153,46.7307
C,10.9703,7.9704,46.7307
C,10.077,9.0734,46.7307
C,7.9704,10.9703,46.7307
C,6.78,11.7433,46.7307
C,4.1903,12.8963,46.7307
C,2.8193,13.2637,46.7307
C,0,13.56,46.7307
C,-1.4174,13.4857,46.7307
C,-4.1903,12.8963,46.7307
C,-5.5153,12.3877,46.7307
C,-7.9704,10.9703,46.7307
C,-9.0734,10.077,46.7307
C,-10.9703,7.9704,46.7307
C,-11.7433,6.78,46.7307
C,-12.8963,4.1903,46.7307
C,-13.2637,2.8193,46.7307
C,-13.56,0,46.7307
C,-13.4857,-1.4174,46.7307
C,-12.8963,-4.1903,46.7307
C,-12.3877,-5.5153,46.7307
C,-10.9703,-7.9704,46.7307
C,-10.077,-9.0734,46.7307
C,-7.9704,-10.9703,46.7307
C,-6.78,-11.7433,46.7307
C,-4.1903,-12.8963,46.7307
C,-2.8193,-13.2637,46.7307
C,0,-13.56,46.7307
C,1.4174,-13.4857,46.7307
C,4.1903,-12.8963,46.7307
C,5.5153,-12.3877,46.7307
C,7.9704,-10.9703,46.7307
C,9.0734,-10.077,46.7307
C,10.9703,-7.9704,46.7307
C,11.7433,-6.78,46.7307
C,13.3931,-2.1213,47.9605
C,13.5414,-0.7097,47.9605
C,13.3931,2.1213,47.9605
C,13.098,3.5096,47.9605
C,12.082,6.1561,47.9605
C,11.3724,7.3853,47.9605
C,9.5884,9.5884,47.9605
C,8.5336,10.5381,47.9605
C,6.1561,12.082,47.9605
C,4.8595,12.6594,47.9605
C,2.1213,13.3931,47.9605
C,0.7097,13.5414,47.9605
C,-2.1213,13.3931,47.9605
C,-3.5096,13.098,47.9605
C,-6.1561,12.082,47.9605
C,-7.3853,11.3724,47.9605
C,-9.5884,9.5884,47.9605
C,-10.5381,8.5336,47.9605
C,-12.082,6.1561,47.9605
C,-12.6594,4.8595,47.9605
C,-13.3931,2.1213,47.9605
C,-13.5414,0.7097,47.9605
C,-13.3931,-2.1213,47.9605
C,-13.098,-3.5096,47.9605
C,-12.082,-6.1561,47.9605
C,-11.3724,-7.3853,47.9605
C,-9.5884,-9.5884,47.9605
C,-8.5336,-10.5381,47.9605
C,-6.1561,-12.082,47.9605
C,-4.8595,-12.6594,47.9605
C,-2.1213,-13.3931,47.9605
C,-0.7097,-13.5414,47.9605
C,2.1213,-13.3931,47.9605
C,3.5096,-13.098,47.9605
C,6.1561,-12.082,47.9605
C,7.3853,-11.3724,47.9605
C,9.5884,-9.5884,47.9605
C,10.5381,-8.5336,47.9605
C,12.082,-6.1561,47.9605
C,12.6594,-4.8595,47.9605
C,13.56,0,49.1902
C,13.4857,1.4174,49.1902
C,12.8963,4.1903,49.1902
C,12.3877,5.5153,49.1902
C,10.9703,7.9704,49.1902
C,10.077,9.0734,49.1902
C,7.9704,10.9703,49.1902
C,6.78,11.7433,49.1902
C,4.1903,12.8963,49.1902
C,2.8193,13.2637,49.1902
C,0,13.56,49.1902
C,-1.4174,13.4857,49.1902
