atom,x,y,z
C,16.0281,-12.5226,38.1224
C,17.615,-10.17,38.1224
C,18.2815,-8.9165,38.1224
C,19.3445,-6.2854,38.1224
C,19.7358,-4.9207,38.1224
C,20.2286,-2.1261,38.1224
C,20.3276,-0.7099,38.1224
C,20.2286,2.1261,38.1224
C,20.031,3.532,38.1224
C,19.3445,6.2854,38.1224
C,18.8589,7.6195,38.1224
C,17.615,10.17,38.1224
C,16.8626,11.374,38.1224
C,15.1156,13.6101,38.1224
C,14.1294,14.6314,38.1224
C,11.9556,16.4554,38.1224
C,10.7786,17.2493,38.1224
C,8.273,18.5815,38.1224
C,6.9567,19.1133,38.1224
C,4.2289,19.8955,38.1224
C,2.8308,20.1421,38.1224
C,0,20.34,38.1224
C,-1.4188,20.2905,38.1224
C,-4.2289,19.8955,38.1224
C,-5.6065,19.5521,38.1224
C,-8.273,18.5815,38.1224
C,-9.5491,17.9592,38.1224
C,-11.9556,16.4554,38.1224
C,-13.0743,15.5813,38.1224
C,-15.1156,13.6101,38.1224
C,-16.0281,12.5226,38.1224
C,-17.615,10.17,38.1224
C,-18.2815,8.9165,38.1224
C,-19.3445,6.2854,38.1224
C,-19.7358,4.9207,38.1224
C,-20.2286,2.1261,38.1224
C,-20.3276,0.7099,38.1224
C,-19.8955,-4.2289,39.3522
C,-19.5521,-5.6065,39.3522
C,-18.5815,-8.273,39.3522
C,-17.9592,-9.5491,39.3522
C,-16.4554,-11.9556,39.3522
C,-15.5813,-13.0743,39.3522
C,-13.6101,-15.1156,39.3522
C,-12.5226,-16.0281,39.3522
C,-10.17,-17.615,39.3522
C,-8.9165,-18.2815,39.3522
C,-6.2854,-19.3445,39.3522
C,-4.9207,-19.7358,39.3522
C,-2.1261,-20.2286,39.3522
C,-0.7099,-20.3276,39.3522
C,2.1261,-20.2286,39.3522
C,3.532,-20.031,39.3522
C,6.2854,-19.3445,39.3522
C,7.6195,-18.8589,39.3522
C,10.17,-17.615,39.3522
C,11.374,-16.8626,39.3522
C,13.6101,-15.1156,39.3522
C,14.6314,-14.1294,39.3522
C,16.4554,-11.9556,39.3522
C,17.2493,-10.7786,39.3522
C,18.5815,-8.273,39.3522
C,19.1133,-6.9567,39.3522
C,19.8955,-4.2289,39.3522
C,20.1421,-2.8308,39.3522
C,20.34,0,39.3522
C,20.2905,1.4188,39.3522
C,19.8955,4.2289,39.3522
C,19.5521,5.6065,39.3522
C,18.5815,8.273,39.3522
C,17.9592,9.5491,39.3522
C,16.4554,11.9556,39.3522
C,15.5813,13.0743,39.3522
C,13.6101,15.1156,39.3522
C,12.5226,16.0281,39.3522
C,10.17,17.615,39.3522
C,8.9165,18.2815,39.3522
C,6.2854,19.3445,39.3522
C,4.9207,19.7358,39.3522
C,2.1261,20.2286,39.3522
C,0.7099,20.3276,39.3522
C,-2.1261,20.2286,39.3522
C,-3.532,20.031,39.3522
C,-6.2854,19.3445,39.3522
C,-7.6195,18.8589,39.3522
C,-10.17,17.615,39.3522
C,-11.374,16.8626,39.3522
C,-13.6101,15.1156,39.3522
C,-14.6314,14.1294,39.3522
C,-16.4554,11.9556,39.3522
C,-17.2493,10.7786,39.3522
C,-18.5815,8.273,39.3522
C,-19.1133,6.9567,39.3522
C,-19.8955,4.2289,39.3522
C,-20.1421,2.8308,39.3522
C,-20.34,0,39.3522
C,-20.2905,-1.4188,39.3522
C,-19.3445,-6.2854,40.582
C,-18.8589,-7.6195,40.582
C,-17.615,-10.17,40.582
C,-16.8626,-11.374,40.582
C,-15.1156,-13.6101,40.582
C,-14.1294,-14.6314,40.582
C,-11.9556,-16.4554,40.582
C,-10.7786,-17.2493,40.582
C,-8.273,-18.5815,40.582
C,-6.9567,-19.1133,40.582
C,-4.2289,-19.8955,40.582
C,-2.8308,-20.1421,40.582
C,0,-20.34,40.582
C,1.4188,-20.2905,40.582
C,4.2289,-19.8955,40.582
C,5.6065,-19.5521,40.582
C,8.273,-18.5815,40.582
C,9.5491,-17.9592,40.582
C,11.9556,-16.4554,40.582
C,13.0743,-15.5813,40.582
C,15.1156,-13.6101,40.582
C,16.0281,-12.5226,40.582
C,17.615,-10.17,40.582
C,18.2815,-8.9165,40.582
C,19.3445,-6.2854,40.582
C,19.7358,-4.9207,40.582
C,20.2286,-2.1261,40.582
C,20.3276,-0.7099,40.582
C,20.2286,2.1261,40.582
C,20.031,3.532,40.582
C,19.3445,6.2854,40.582
C,18.8589,7.6195,40.582
C,17.615,10.17,40.582
C,16.8626,11.374,40.582
C,15.1156,13.6101,40.582
C,14.1294,14.6314,40.582
C,11.9556,16.4554,40.582
C,10.7786,17.2493,40.582
C,8.273,18.5815,40.582
C,6.9567,19.1133,40.582
C,4.2289,19.8955,40.582
C,2.8308,20.1421,40.582
C,0,20.34,40.582
C,-1.4188,20.2905,40.582
C,-4.2289,19.8955,40.582
C,-5.6065,19.5521,40.582
C,-8.273,18.5815,40.582
C,-9.5491,17.9592,40.582
C,-11.9556,16.4554,40.582
C,-13.0743,15.5813,40.582
C,-15.1156,13.6101,40.582
C,-16.0281,12.5226,40.582
C,-17.615,10.17,40.582
C,-18.2815,8.9165,40.582
C,-19.3445,6.2854,40.582
C,-19.7358,4.9207,40.582
C,-20.2286,2.1261,40.582
C,-20.3276,0.7099,40.582
C,-20.2286,-2.1261,40.582
C,-20.031,-3.532,40.582
C,-18.5815,-8.273,41.8117
C,-17.9592,-9.5491,41.8117
C,-16.4554,-11.9556,41.8117
C,-15.5813,-13.0743,41.8117
C,-13.6101,-15.1156,41.8117
C,-12.5226,-16.0281,41.8117
C,-10.17,-17.615,41.8117
C,-8.9165,-18.2815,41.8117
C,-6.2854,-19.3445,41.8117
C,-4.9207,-19.7358,41.8117
C,-2.1261,-20.2286,41.8117
C,-0.7099,-20.3276,41.8117
C,2.1261,-20.2286,41.8117
C,3.532,-20.031,41.8117
C,6.2854,-19.3445,41.8117
C,7.6195,-18.8589,41.8117
C,10.17,-17.615,41.8117
C,11.374,-16.8626,41.8117
C,13.6101,-15.1156,41.8117
C,14.6314,-14.1294,41.8117
C,16.4554,-11.9556,41.8117
C,17.2493,-10.7786,41.8117
C,18.5815,-8.273,41.8117
C,19.1133,-6.9567,41.8117
C,19.8955,-4.2289,41.8117
C,20.1421,-2.8308,41.8117
C,20.34,0,41.8117
C,20.2905,1.4188,41.8117
C,19.8955,4.2289,41.8117
C,19.5521,5.6065,41.8117
C,18.5815,8.273,41.8117
C,17.9592,9.5491,41.8117
C,16.4554,11.9556,41.8117
C,15.5813,13.0743,41.8117
C,13.6101,15.1156,41.8117
C,12.5226,16.0281,41.8117
C,10.17,17.615,41.8117
C,8.9165,18.2815,41.8117
C,6.2854,19.3445,41.8117
C,4.9207,19.7358,41.8117
C,2.1261,20.2286,41.8117
C,0.7099,20.3276,41.8117
C,-2.1261,20.2286,41.8117
C,-3.532,20.031,41.8117
C,-6.2854,19.3445,41.8117
C,-7.6195,18.8589,41.8117
C,-10.17,17.615,41.8117
C,-11.374,16.8626,41.8117
C,-13.6101,15.1156,41.8117
C,-14.6314,14.1294,41.8117
C,-16.4554,11.9556,41.8117
C,-17.2493,10.7786,41.8117
C,-18.5815,8.273,41.8117
C,-19.1133,6.9567,41.8117
C,-19.8955,4.2289,41.8117
C,-20.1421,2.8308,41.8117
C,-20.34,0,41.8117
C,-20.2905,-1.4188,41.8117
C,-19.8955,-4.2289,41.8117
C,-19.5521,-5.6065,41.8117
C,-17.615,-10.17,43.0415
C,-16.8626,-11.374,43.0415
C,-15.1156,-13.6101,43.0415
C,-14.1294,-14.6314,43.0415
C,-11.9556,-16.4554,43.0415
C,-10.7786,-17.2493,43.0415
C,-8.273,-18.5815,43.0415
C,-6.9567,-19.1133,43.0415
C,-4.2289,-19.8955,43.0415
C,-2.8308,-20.1421,43.0415
C,0,-20.34,43.0415
C,1.4188,-20.2905,43.0415
C,4.2289,-19.8955,43.0415
C,5.6065,-19.5521,43.0415
C,8.273,-18.5815,43.0415
C,9.5491,-17.9592,43.0415
C,11.9556,-16.4554,43.0415
C,13.0743,-15.5813,43.0415
C,15.1156,-13.6101,43.0415
C,16.0281,-12.5226,43.0415
C,17.615,-10.17,43.0415
C,18.2815,-8.9165,43.0415
C,19.3445,-6.2854,43.0415
C,19.7358,-4.9207,43.0415
C,20.2286,-2.1261,43.0415
C,20.3276,-0.7099,43.0415
C,20.2286,2.1261,43.0415
C,20.031,3.532,43.0415
C,19.3445,6.2854,43.0415
C,18.8589,7.6195,43.0415
C,17.615,10.17,43.0415
C,16.8626,11.374,43.0415
C,15.1156,13.6101,43.0415
C,14.1294,14.6314,43.0415
C,11.9556,16.4554,43.0415
C,10.7786,17.2493,43.0415
C,8.273,18.5815,43.0415
C,6.9567,19.1133,43.0415
C,4.2289,19.8955,43.0415
C,2.8308,20.1421,43.0415
C,0,20.34,43.0415
C,-1.4188,20.2905,43.0415
C,-4.2289,19.8955,43.0415
C,-5.6065,19.5521,43.0415
C,-8.273,18.5815,43.0415
C,-9.5491,17.9592,43.0415
C,-11.9556,16.4554,43.0415
C,-13.0743,15.5813,43.0415
C,-15.1156,13.6101,43.0415
C,-16.0281,12.5226,43.0415
C,-17.615,10.17,43.0415
C,-18.2815,8.9165,43.0415
C,-19.3445,6.2854,43.0415
C,-19.7358,4.9207,43.0415
C,-20.2286,2.1261,43.0415
C,-20.3276,0.7099,43.0415
C,-20.2286,-2.1261,43.0415
C,-20.031,-3.532,43.0415
C,-19.3445,-6.2854,43.0415
C,-18.8589,-7.6195,43.0415
C,-16.4554,-11.9556,44.2712
C,-15.5813,-13.0743,44.2712
C,-13.6101,-15.1156,44.2712
C,-12.5226,-16.0281,44.2712
C,-10.17,-17.615,44.2712
C,-8.9165,-18.2815,44.2712
C,-6.2854,-19.3445,44.2712
C,-4.9207,-19.7358,44.2712
C,-2.1261,-20.2286,44.2712
C,-0.7099,-20.3276,44.2712
C,2.1261,-20.2286,44.2712
C,3.532,-20.031,44.2712
C,6.2854,-19.3445,44.2712
C,7.6195,-18.8589,44.2712
C,10.17,-17.615,44.2712
C,11.374,-16.8626,44.2712
C,13.6101,-15.1156,44.2712
C,14.6314,-14.1294,44.2712
C,16.4554,-11.9556,44.2712
C,17.2493,-10.7786,44.2712
C,18.5815,-8.273,44.2712
C,19.1133,-6.9567,44.2712
C,19.8955,-4.2289,44.2712
C,20.1421,-2.8308,44.2712
C,20.34,0,44.2712
C,20.2905,1.4188,44.2712
C,19.8955,4.2289,44.2712
C,19.5521,5.6065,44.2712
C,18.5815,8.273,44.2712
C,17.9592,9.5491,44.2712
C,16.4554,11.9556,44.2712
C,15.5813,13.0743,44.2712
C,13.6101,15.1156,44.2712
C,12.5226,16.0281,44.2712
C,10.17,17.615,44.2712
C,8.9165,18.2815,44.2712
C,6.2854,19.3445,44.2712
C,4.9207,19.7358,44.2712
C,2.1261,20.2286,44.2712
C,0.7099,20.3276,44.2712
C,-2.1261,20.2286,44.2712
C,-3.532,20.031,44.2712
C,-6.2854,19.3445,44.2712
C,-7.6195,18.8589,44.2712
C,-10.17,17.615,44.2712
C,-11.374,16.8626,44.2712
C,-13.6101,15.1156,44.2712
C,-14.6314,14.1294,44.2712
C,-16.4554,11.9556,44.2712
C,-17.2493,10.7786,44.2712
C,-18.5815,8.273,44.2712
C,-19.1133,6.9567,44.2712
C,-19.8955,4.2289,44.2712
C,-20.1421,2.8308,44.2712
C,-20.34,0,44.2712
C,-20.2905,-1.4188,44.2712
C,-19.8955,-4.2289,44.2712
C,-19.5521,-5.6065,44.2712
C,-18.5815,-8.273,44.2712
C,-17.9592,-9.5491,44.2712
C,-15.1156,-13.6101,45.501
C,-14.1294,-14.6314,45.501
C,-11.9556,-16.4554,45.501
C,-10.7786,-17.2493,45.501
C,-8.273,-18.5815,45.501
C,-6.9567,-19.1133,45.501
C,-4.2289,-19.8955,45.501
C,-2.8308,-20.1421,45.501
C,0,-20.34,45.501
C,1.4188,-20.2905,45.501
C,4.2289,-19.8955,45.501
C,5.6065,-19.5521,45.501
C,8.273,-18.5815,45.501
C,9.5491,-17.9592,45.501
C,11.9556,-16.4554,45.501
C,13.0743,-15.5813,45.501
C,15.1156,-13.6101,45.501
C,16.0281,-12.5226,45.501
C,17.615,-10.17,45.501
C,18.2815,-8.9165,45.501
C,19.3445,-6.2854,45.501
C,19.7358,-4.9207,45.501
C,20.2286,-2.1261,45.501
C,20.3276,-0.7099,45.501
C,20.2286,2.1261,45.501
C,20.031,3.532,45.501
C,19.3445,6.2854,45.501
C,18.8589,7.6195,45.501
C,17.615,10.17,45.501
C,16.8626,11.374,45.501
C,15.1156,13.6101,45.501
C,14.1294,14.6314,45.501
C,11.9556,16.4554,45.501
C,10.7786,17.2493,45.501
C,8.273,18.5815,45.501
C,6.9567,19.1133,45.501
C,4.2289,19.8955,45.501
C,2.8308,20.1421,45.501
C,0,20.34,45.501
C,-1.4188,20.2905,45.501
C,-4.2289,19.8955,45.501
C,-5.6065,19.5521,45.501
C,-8.273,18.5815,45.501
C,-9.5491,17.9592,45.501
C,-11.9556,16.4554,45.501
C,-13.0743,15.5813,45.501
C,-15.1156,13.6101,45.501
C,-16.0281,12.5226,45.501
C,-17.615,10.17,45.501
C,-18.2815,8.9165,45.501
C,-19.3445,6.2854,45.501
C,-19.7358,4.9207,45.501
C,-20.2286,2.1261,45.501
C,-20.3276,0.7099,45.501
C,-20.2286,-2.1261,45.501
C,-20.031,-3.532,45.501
C,-19.3445,-6.2854,45.501
C,-18.8589,-7.6195,45.501
C,-17.615,-10.17,45.501
C,-16.8626,-11.374,45.501
C,-13.6101,-15.1156,46.7307
C,-12.5226,-16.0281,46.7307
C,-10.17,-17.615,46.7307
C,-8.9165,-18.2815,46.7307
C,-6.2854,-19.3445,46.7307
C,-4.9207,-19.7358,46.7307
C,-2.1261,-20.2286,46.7307
C,-0.7099,-20.3276,46.7307
C,2.1261,-20.2286,46.7307
C,3.532,-20.031,46.7307
C,6.2854,-19.3445,46.7307
C,7.6195,-18.8589,46.7307
C,10.17,-17.615,46.7307
C,11.374,-16.8626,46.7307
C,13.6101,-15.1156,46.7307
C,14.6314,-14.1294,46.7307
C,16.4554,-11.9556,46.7307
C,17.2493,-10.7786,46.7307
C,18.5815,-8.273,46.7307
C,19.1133,-6.9567,46.7307
C,19.8955,-4.2289,46.7307
C,20.1421,-2.8308,46.7307
C,20.34,0,46.7307
C,20.2905,1.4188,46.7307
C,19.8955,4.2289,46.7307
C,19.5521,5.6065,46.7307
C,18.5815,8.273,46.7307
C,17.9592,9.5491,46.7307
C,16.4554,11.9556,46.7307
C,15.5813,13.0743,46.7307
C,13.6101,15.1156,46.7307
C,12.5226,16.0281,46.7307
C,10.17,17.615,46.7307
C,8.9165,18.2815,46.7307
C,6.2854,19.3445,46.7307
C,4.9207,19.7358,46.7307
C,2.1261,20.2286,46.7307
C,0.7099,20.3276,46.7307
C,-2.1261,20.2286,46.7307
C,-3.532,20.031,46.7307
C,-6.2854,19.3445,46.7307
C,-7.6195,18.8589,46.7307
C,-10.17,17.615,46.7307
C,-11.374,16.8626,46.7307
C,-13.6101,15.1156,46.7307
C,-14.6314,14.1294,46.7307
C,-16.4554,11.9556,46.7307
C,-17.2493,10.7786,46.7307
C,-18.5815,8.273,46.7307
C,-19.1133,6.9567,46.7307
C,-19.8955,4.2289,46.7307
C,-20.1421,2.8308,46.7307
C,-20.34,0,46.7307
C,-20.2905,-1.4188,46.7307
C,-19.8955,-4.2289,46.7307
C,-19.5521,-5.6065,46.7307
C,-18.5815,-8.273,46.7307
C,-17.9592,-9.5491,46.7307
C,-16.4554,-11.9556,46.7307
C,-15.5813,-13.0743,46.7307
C,-11.9556,-16.4554,47.9605
C,-10.7786,-17.2493,47.9605
C,-8.273,-18.5815,47.9605
C,-6.9567,-19.1133,47.9605
C,-4.2289,-19.8955,47.9605
C,-2.8308,-20.1421,47.9605
C,0,-20.34,47.9605
C,1.4188,-20.2905,47.9605
C,4.2289,-19.8955,47.9605
C,5.6065,-19.5521,47.9605
C,8.273,-18.5815,47.9605
C,9.5491,-17.9592,47.9605
C,11.9556,-16.4554,47.9605
C,13.0743,-15.5813,47.9605
C,15.1156,-13.6101,47.9605
C,16.0281,-12.5226,47.9605
C,17.615,-10.17,47.9605
C,18.2815,-8.9165,47.9605
C,19.3445,-6.2854,47.9605
C,19.7358,-4.9207,47.9605
C,20.2286,-2.1261,47.9605
C,20.3276,-0.7099,47.9605
C,20.2286,2.1261,47.9605
C,20.031,3.532,47.9605
C,19.3445,6.2854,47.9605
C,18.8589,7.6195,47.9605
C,17.615,10.17,47.9605
C,16.8626,11.374,47.9605
C,15.1156,13.6101,47.9605
C,14.1294,14.6314,47.9605
C,11.9556,16.4554,47.9605
C,10.7786,17.2493,47.9605
C,8.273,18.5815,47.9605
C,6.9567,19.1133,47.9605
C,4.2289,19.8955,47.9605
C,2.8308,20.1421,47.9605
C,0,20.34,47.9605
C,-1.4188,20.2905,47.9605
C,-4.2289,19.8955,47.9605
C,-5.6065,19.5521,47.9605
C,-8.273,18.5815,47.9605
C,-9.5491,17.9592,47.9605
C,-11.9556,16.4554,47.9605
C,-13.0743,15.5813,47.9605
C,-15.1156,13.6101,47.9605
C,-16.0281,12.5226,47.9605
C,-17.615,10.17,47.9605
C,-18.2815,8.9165,47.9605
C,-19.3445,6.2854,47.9605
C,-19.7358,4.9207,47.9605
C,-20.2286,2.1261,47.9605
C,-20.3276,0.7099,47.9605
C,-20.2286,-2.1261,47.9605
C,-20.031,-3.532,47.9605
C,-19.3445,-6.2854,47.9605
C,-18.8589,-7.6195,47.9605
C,-17.615,-10.17,47.9605
C,-16.8626,-11.374,47.9605
C,-15.1156,-13.6101,47.9605
C,-14.1294,-14.6314,47.9605
C,-10.17,-17.615,49.1902
C,-8.9165,-18.2815,49.1902
C,-6.2854,-19.3445,49.1902
C,-4.9207,-19.7358,49.1902
C,-2.1261,-20.2286,49.1902
C,-0.7099,-20.3276,49.1902
C,2.1261,-20.2286,49.1902
C,3.532,-20.031,49.1902
C,6.2854,-19.3445,49.1902
C,7.6195,-18.8589,49.1902
C,10.17,-17.615,49.1902
C,11.374,-16.8626,49.1902
C,13.6101,-15.1156,49.1902
C,14.6314,-14.1294,49.1902
C,16.4554,-11.9556,49.1902
C,17.2493,-10.7786,49.1902
C,18.5815,-8.273,49.1902
C,19.1133,-6.9567,49.1902
C,19.8955,-4.2289,49.1902
C,20.1421,-2.8308,49.1902
C,20.34,0,49.1902
C,20.2905,1.4188,49.1902
C,19.8955,4.2289,49.1902
C,19.5521,5.6065,49.1902
C,18.5815,8.273,49.1902
C,17.9592,9.5491,49.1902
C,16.4554,11.9556,49.1902
C,15.5813,13.0743,49.1902
C,13.6101,15.1156,49.1902
C,12.5226,16.0281,49.1902
C,10.17,17.615,49.1902
C,8.9165,18.2815,49.1902
C,6.2854,19.3445,49.1902
C,4.9207,19.7358,49.1902
C,2.1261,20.2286,49.1902
C,0.7099,20.3276,49.1902
C,-2.1261,20.2286,49.1902
C,-3.532,20.031,49.1902
C,-6.2854,19.3445,49.1902
C,-7.6195,18.8589,49.1902
C,-10.17,17.615,49.1902
C,-11.374,16.8626,49.1902
C,-13.6101,15.1156,49.1902
C,-14.6314,14.1294,49.1902
C,-16.4554,11.9556,49.1902
C,-17.2493,10.7786,49.1902
C,-18.5815,8.273,49.1902
C,-19.1133,6.9567,49.1902
C,-19.8955,4.2289,49.1902
C,-20.1421,2.8308,49.1902
C,-20.34,0,49.1902
C,-20.2905,-1.4188,49.1902
C,-19.8955,-4.2289,49.1902
C,-19.5521,-5.6065,49.1902
C,-18.5815,-8.273,49.1902
C,-17.9592,-9.5491,49.1902
C,-16.4554,-11.9556,49.1902
C,-15.5813,-13.0743,49.1902
C,-13.6101,-15.1156,49.1902
C,-12.5226,-16.0281,49.1902
C,-8.273,-18.5815,50.42
C,-6.9567,-19.1133,50.42
C,-4.2289,-19.8955,50.42
C,-2.8308,-20.1421,50.42
C,0,-20.34,50.42
C,1.4188,-20.2905,50.42
C,4.2289,-19.8955,50.42
C,5.6065,-19.5521,50.42
C,8.273,-18.5815,50.42
C,9.5491,-17.9592,50.42
C,11.9556,-16.4554,50.42
C,13.0743,-15.5813,50.42
C,15.1156,-13.6101,50.42
C,16.0281,-12.5226,50.42
C,17.615,-10.17,50.42
C,18.2815,-8.9165,50.42
C,19.3445,-6.2854,50.42
C,19.7358,-4.9207,50.42
C,20.2286,-2.1261,50.42
C,20.3276,-0.7099,50.42
C,20.2286,2.1261,50.42
C,20.031,3.532,50.42
C,19.3445,6.2854,50.42
C,18.8589,7.6195,50.42
C,17.615,10.17,50.42
C,16.8626,11.374,50.42
C,15.1156,13.6101,50.42
C,14.1294,14.6314,50.42
C,11.9556,16.4554,50.42
C,10.7786,17.2493,50.42
C,8.273,18.5815,50.42
C,6.9567,19.1133,50.42
C,4.2289,19.8955,50.42
C,2.8308,20.1421,50.42
C,0,20.34,50.42
C,-1.4188,20.2905,50.42
C,-4.2289,19.8955,50.42
C,-5.6065,19.5521,50.42
C,-8.273,18.5815,50.42
C,-9.5491,17.9592,50.42
C,-11.9556,16.4554,50.42
C,-13.0743,15.5813,50.42
C,-15.1156,13.6101,50.42
C,-16.0281,12.5226,50.42
C,-17.615,10.17,50.42
C,-18.2815,8.9165,50.42
C,-19.3445,6.2854,50.42
C,-19.7358,4.9207,50.42
C,-20.2286,2.1261,50.42
C,-20.3276,0.7099,50.42
C,-20.2286,-2.1261,50.42
C,-20.031,-3.532,50.42
C,-19.3445,-6.2854,50.42
C,-18.8589,-7.6195,50.42
C,-17.615,-10.17,50.42
C,-16.8626,-11.374,50.42
C,-15.1156,-13.6101,50.42
C,-14.1294,-14.6314,50.42
C,-11.9556,-16.4554,50.42
C,-10.7786,-17.2493,50.42
C,-6.2854,-19.3445,51.6498
C,-4.9207,-19.7358,51.6498
C,-2.1261,-20.2286,51.6498
C,-0.7099,-20.3276,51.6498
C,2.1261,-20.2286,51.6498
C,3.532,-20.031,51.6498
C,6.2854,-19.3445,51.6498
C,7.6195,-18.8589,51.6498
C,10.17,-17.615,51.6498
C,11.374,-16.8626,51.6498
C,13.6101,-15.1156,51.6498
C,14.6314,-14.1294,51.6498
C,16.4554,-11.9556,51.6498
C,17.2493,-10.7786,51.6498
C,18.5815,-8.273,51.6498
C,19.1133,-6.9567,51.6498
C,19.8955,-4.2289,51.6498
C,20.1421,-2.8308,51.6498
C,20.34,0,51.6498
C,20.2905,1.4188,51.6498
C,19.8955,4.2289,51.6498
C,19.5521,5.6065,51.6498
C,18.5815,8.273,51.6498
C,17.9592,9.5491,51.6498
C,16.4554,11.9556,51.6498
C,15.5813,13.0743,51.6498
C,13.6101,15.1156,51.6498
C,12.5226,16.0281,51.6498
C,10.17,17.615,51.6498
C,8.9165,18.2815,51.6498
C,6.2854,19.3445,51.6498
C,4.9207,19.7358,51.6498
C,2.1261,20.2286,51.6498
C,0.7099,20.3276,51.6498
C,-2.1261,20.2286,51.6498
C,-3.532,20.031,51.6498
C,-6.2854,19.3445,51.6498
C,-7.6195,18.8589,51.6498
C,-10.17,17.615,51.6498
C,-11.374,16.8626,51.6498
C,-13.6101,15.1156,51.6498
C,-14.6314,14.1294,51.6498
C,-16.4554,11.9556,51.6498
C,-17.2493,10.7786,51.6498
C,-18.5815,8.273,51.6498
C,-19.1133,6.9567,51.6498
C,-19.8955,4.2289,51.6498
C,-20.1421,2.8308,51.6498
C,-20.34,0,51.6498
C,-20.2905,-1.4188,51.6498
C,-19.8955,-4.2289,51.6498
C,-19.5521,-5.6065,51.6498
C,-18.5815,-8.273,51.6498
C,-17.9592,-9.5491,51.6498
C,-16.4554,-11.9556,51.6498
C,-15.5813,-13.0743,51.6498
C,-13.6101,-15.1156,51.6498
C,-12.5226,-16.0281,51.6498
C,-10.17,-17.615,51.6498
C,-8.9165,-18.2815,51.6498
C,-4.2289,-19.8955,52.8795
C,-2.8308,-20.1421,52.8795
C,0,-20.34,52.8795
C,1.4188,-20.2905,52.8795
C,4.2289,-19.8955,52.8795
C,5.6065,-19.5521,52.8795
C,8.273,-18.5815,52.8795
C,9.5491,-17.9592,52.8795
C,11.9556,-16.4554,52.8795
C,13.0743,-15.5813,52.8795
C,15.1156,-13.6101,52.8795
C,16.0281,-12.5226,52.8795
C,17.615,-10.17,52.8795
C,18.2815,-8.9165,52.8795
C,19.3445,-6.2854,52.8795
C,19.7358,-4.9207,52.8795
C,20.2286,-2.1261,52.8795
C,20.3276,-0.7099,52.8795
C,20.2286,2.1261,52.8795
C,20.031,3.532,52.8795
C,19.3445,6.2854,52.8795
C,18.8589,7.6195,52.8795
C,17.615,10.17,52.8795
C,16.8626,11.374,52.8795
C,15.1156,13.6101,52.8795
C,14.1294,14.6314,52.8795
C,11.9556,16.4554,52.8795
C,10.7786,17.2493,52.8795
C,8.273,18.5815,52.8795
C,6.9567,19.1133,52.8795
C,4.2289,19.8955,52.8795
C,2.8308,20.1421,52.8795
C,0,20.34,52.8795
C,-1.4188,20.2905,52.8795
C,-4.2289,19.8955,52.8795
C,-5.6065,19.5521,52.8795
C,-8.273,18.5815,52.8795
C,-9.5491,17.9592,52.8795
C,-11.9556,16.4554,52.8795
C,-13.0743,15.5813,52.8795
C,-15.1156,13.6101,52.8795
C,-16.0281,12.5226,52.8795
C,-17.615,10.17,52.8795
C,-18.2815,8.9165,52.8795
C,-19.3445,6.2854,52.8795
C,-19.7358,4.9207,52.8795
C,-20.2286,2.1261,52.8795
C,-20.3276,0.7099,52.8795
C,-20.2286,-2.1261,52.8795
C,-20.031,-3.532,52.8795
C,-19.3445,-6.2854,52.8795
C,-18.8589,-7.6195,52.8795
C,-17.615,-10.17,52.8795
C,-16.8626,-11.374,52.8795
C,-15.1156,-13.6101,52.8795
C,-14.1294,-14.6314,52.8795
C,-11.9556,-16.4554,52.8795
C,-10.7786,-17.2493,52.8795
C,-8.273,-18.5815,52.8795
C,-6.9567,-19.1133,52.8795
C,-2.1261,-20.2286,54.1093
C,-0.7099,-20.3276,54.1093
C,2.1261,-20.2286,54.1093
C,3.532,-20.031,54.1093
C,6.2854,-19.3445,54.1093
C,7.6195,-18.8589,54.1093
C,10.17,-17.615,54.1093
C,11.374,-16.8626,54.1093
C,13.6101,-15.1156,54.1093
C,14.6314,-14.1294,54.1093
C,16.4554,-11.9556,54.1093
C,17.2493,-10.7786,54.1093
C,18.5815,-8.273,54.1093
C,19.1133,-6.9567,54.1093
C,19.8955,-4.2289,54.1093
C,20.1421,-2.8308,54.1093
C,20.34,0,54.1093
C,20.2905,1.4188,54.1093
C,19.8955,4.2289,54.1093
C,19.5521,5.6065,54.1093
C,18.5815,8.273,54.1093
C,17.9592,9.5491,54.1093
C,16.4554,11.9556,54.1093
C,15.5813,13.0743,54.1093
C,13.6101,15.1156,54.1093
C,12.5226,16.0281,54.1093
C,10.17,17.615,54.1093
C,8.9165,18.2815,54.1093
C,6.2854,19.3445,54.1093
C,4.9207,19.7358,54.1093
C,2.1261,20.2286,54.1093
C,0.7099,20.3276,54.1093
C,-2.1261,20.2286,54.1093
C,-3.532,20.031,54.1093
C,-6.2854,19.3445,54.1093
C,-7.6195,18.8589,54.1093
C,-10.17,17.615,54.1093
C,-11.374,16.8626,54.1093
C,-13.6101,15.1156,54.1093
C,-14.6314,14.1294,54.1093
C,-16.4554,11.9556,54.1093
C,-17.2493,10.7786,54.1093
C,-18.5815,8.273,54.1093
C,-19.1133,6.9567,54.1093
C,-19.8955,4.2289,54.1093
C,-20.1421,2.8308,54.1093
C,-20.34,0,54.1093
C,-20.2905,-1.4188,54.1093
C,-19.8955,-4.2289,54.1093
C,-19.5521,-5.6065,54.1093
C,-18.5815,-8.273,54.1093
